timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 11:53:49.033994;88,05;92,61;172,03;176,29;175,33;154,35;60,99;54,16;56,65;126,26;119,17;24,91
2025-04-17 11:53:49.078514;87,80;91,88;171,73;176,38;175,58;153,61;61,31;53,64;55,84;124,87;120,01;24,19
2025-04-17 11:53:49.135024;87,80;97,34;171,71;176,42;175,60;153,51;61,26;53,73;55,69;124,98;120,21;24,46
2025-04-17 11:53:49.180612;87,69;99,10;171,67;176,50;175,58;153,51;61,21;54,93;55,78;126,38;122,08;27,52
2025-04-17 11:53:49.228878;87,66;96,94;171,69;176,47;175,58;153,53;61,16;55,49;55,93;127,12;122,62;28,51
2025-04-17 11:53:49.269448;87,74;95,68;171,70;176,61;175,55;153,54;61,14;55,96;55,82;127,75;122,81;31,29
2025-04-17 11:53:49.317750;87,75;94,53;171,73;176,60;175,53;153,58;61,12;55,28;55,93;126,99;122,90;25,48
2025-04-17 11:53:49.364848;87,77;94,02;171,75;176,72;175,46;153,41;60,98;55,35;56,64;127,13;122,46;25,56
2025-04-17 11:53:49.410673;87,93;93,83;171,78;176,70;175,47;153,42;60,98;55,03;56,54;126,74;122,64;23,55
2025-04-17 11:53:49.454720;88,01;99,23;171,79;176,77;175,45;153,56;60,95;55,20;56,69;127,10;122,46;23,71
2025-04-17 11:53:49.499901;88,39;96,55;172,04;176,86;175,47;153,68;60,92;54,49;56,21;126,65;122,86;22,41
2025-04-17 11:53:49.541882;88,38;93,08;172,00;176,87;175,48;153,68;60,96;54,47;55,92;126,66;123,18;22,41
2025-04-17 11:53:49.590434;88,32;92,08;171,71;176,92;175,54;153,43;60,96;55,06;55,18;127,55;122,14;27,02
2025-04-17 11:53:49.634956;88,03;91,53;171,38;176,96;175,56;153,27;61,05;55,50;54,80;127,89;121,89;26,03
2025-04-17 11:53:49.682477;88,00;90,65;171,49;176,97;175,47;154,04;61,05;54,55;54,90;127,15;121,34;24,12
2025-04-17 11:53:49.720475;87,83;90,71;171,40;176,93;175,40;154,34;61,06;54,81;55,02;127,41;121,10;26,03
2025-04-17 11:53:49.760524;87,74;98,23;171,45;176,94;175,31;154,04;61,05;54,94;55,57;127,05;120,50;26,62
2025-04-17 11:53:49.803296;87,85;96,58;171,46;176,90;175,40;153,75;61,08;55,12;55,31;127,12;120,70;26,68
2025-04-17 11:53:49.845261;87,73;100,22;171,49;176,81;175,46;152,95;61,06;56,15;55,73;127,52;120,27;28,05
2025-04-17 11:53:49.895406;87,28;101,07;171,52;176,43;175,54;153,79;61,50;55,64;55,42;126,73;120,57;22,75
2025-04-17 11:53:49.940888;87,51;102,40;171,88;176,02;175,49;154,22;61,35;54,91;55,67;126,19;120,24;23,11
2025-04-17 11:53:49.985430;87,52;102,80;171,94;175,85;175,40;154,61;61,36;55,12;55,02;126,48;120,86;26,58
2025-04-17 11:53:50.028427;87,55;103,00;172,00;175,75;175,35;154,75;61,36;55,33;54,58;126,78;121,27;29,14
2025-04-17 11:53:50.070975;87,63;103,06;172,10;175,42;175,37;154,76;61,42;53,53;54,14;124,72;121,72;21,14
2025-04-17 11:53:50.113083;87,61;103,13;172,56;174,95;175,46;154,65;61,89;53,38;53,98;123,64;121,92;21,31
2025-04-17 11:53:50.161591;87,82;103,58;172,79;174,84;175,37;154,65;61,78;54,38;54,21;124,88;121,69;22,85
2025-04-17 11:53:50.203204;88,08;96,39;173,06;174,69;175,33;154,67;61,70;53,92;54,34;124,46;121,57;21,85
2025-04-17 11:53:50.252555;88,12;98,15;173,15;174,72;175,29;154,68;61,60;53,95;54,65;124,51;121,30;21,96
2025-04-17 11:53:50.304214;88,16;99,27;173,22;174,76;175,25;154,70;61,50;54,03;54,75;124,66;121,24;22,31
2025-04-17 11:53:50.348179;88,09;100,39;173,12;174,60;175,22;154,98;61,33;52,49;54,50;123,05;121,49;20,89
2025-04-17 11:53:50.389786;87,77;100,61;172,95;174,67;175,10;155,37;61,30;50,28;54,34;120,51;121,57;24,20
2025-04-17 11:53:50.433783;87,36;101,49;172,98;174,38;174,99;156,38;61,55;50,44;53,18;120,53;122,71;23,86
2025-04-17 11:53:50.485322;87,32;98,07;173,10;174,37;174,41;158,12;61,08;46,23;54,15;118,73;121,64;31,73
