timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 12:20:40.051975;106,25;122,51;149,52;165,17;153,49;143,32;100,19;81,13;138,44;90,73;101,40;115,86
2025-04-17 12:20:40.102982;106,17;121,92;149,61;165,34;153,10;144,17;101,15;81,69;139,59;95,87;103,26;113,83
2025-04-17 12:20:40.149499;105,86;122,29;149,82;164,44;153,37;144,34;100,57;81,56;139,18;94,97;105,20;113,15
2025-04-17 12:20:40.210017;105,83;122,23;149,90;165,12;153,28;143,92;100,91;81,70;139,48;96,76;103,64;112,50
2025-04-17 12:20:40.268021;104,55;121,96;150,29;165,27;152,16;143,49;99,45;81,41;137,40;91,87;98,91;114,59
2025-04-17 12:20:40.318659;106,57;122,83;149,93;165,12;153,94;143,64;98,20;79,98;135,52;75,76;95,02;126,98
2025-04-17 12:20:40.370681;106,71;123,48;149,66;164,26;153,82;143,88;97,70;80,70;134,40;76,66;99,66;125,37
2025-04-17 12:20:40.423175;106,81;123,24;149,51;164,84;153,57;143,46;97,71;79,52;133,79;79,61;101,60;123,21
2025-04-17 12:20:40.471176;107,47;123,56;149,12;164,71;153,64;143,16;96,77;78,82;133,10;76,16;96,80;126,07
2025-04-17 12:20:40.518695;107,51;123,64;148,19;164,69;152,29;143,23;96,87;78,09;134,07;77,23;94,72;126,57
2025-04-17 12:20:40.569689;107,67;123,81;148,08;163,76;152,19;143,84;97,01;79,44;134,45;80,29;100,81;124,10
2025-04-17 12:20:40.618209;108,10;124,71;147,60;165,25;151,28;141,58;95,74;78,25;132,33;72,63;90,09;130,11
2025-04-17 12:20:40.665212;108,62;123,81;147,71;166,81;152,26;140,41;93,30;74,32;127,80;75,58;87,25;126,68
2025-04-17 12:20:40.709733;108,69;123,93;147,60;166,43;152,06;140,66;93,07;72,78;127,40;76,26;90,14;125,87
2025-04-17 12:20:40.758739;109,26;123,61;147,64;166,98;151,97;140,69;92,01;69,95;126,18;75,79;89,04;124,84
2025-04-17 12:20:40.812259;110,07;124,63;146,63;167,23;151,05;140,46;87,80;68,26;121,15;58,81;85,46;136,41
2025-04-17 12:20:40.863260;111,15;125,79;145,96;166,46;150,49;141,49;88,12;68,55;121,11;54,68;88,69;139,25
2025-04-17 12:20:40.910777;111,48;125,43;146,40;167,19;151,26;141,03;85,08;66,99;117,59;51,58;85,62;139,49
