timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 12:27:59.006637;115,86;113,07;134,35;137,02;169,89;174,08;93,52;84,62;117,07;58,83;158,06;165,01
2025-04-17 12:27:59.050618;115,62;113,26;134,49;136,69;170,18;174,10;93,12;84,70;116,46;59,48;157,56;164,66
2025-04-17 12:27:59.090137;114,66;113,30;135,18;136,54;170,95;173,73;91,98;82,71;118,14;57,93;157,61;164,15
2025-04-17 12:27:59.136164;113,97;112,63;135,70;136,91;171,93;172,76;90,27;80,29;119,09;56,85;156,56;163,42
2025-04-17 12:27:59.180699;113,98;112,49;135,55;137,06;171,86;173,01;90,29;80,54;117,72;58,23;156,63;163,22
2025-04-17 12:27:59.225675;113,69;112,27;136,06;137,26;172,48;172,77;89,22;79,97;115,91;59,83;155,24;162,93
2025-04-17 12:27:59.269681;114,59;112,70;135,22;136,90;171,08;174,03;92,18;83,37;114,15;61,61;156,83;164,31
2025-04-17 12:27:59.357192;114,37;112,98;135,18;136,38;171,27;173,99;91,66;82,99;113,39;62,25;157,76;163,73
2025-04-17 12:27:59.397706;114,38;113,17;135,28;136,46;171,24;173,95;91,81;82,83;114,17;61,34;157,62;163,45
2025-04-17 12:27:59.446708;113,69;112,49;136,03;137,46;172,41;173,05;89,52;80,31;114,55;60,84;156,73;163,17
2025-04-17 12:27:59.489772;113,64;112,07;136,87;138,13;172,82;172,84;88,77;79,92;112,90;62,31;155,75;162,41
2025-04-17 12:27:59.532773;113,71;112,11;136,81;138,16;172,70;172,85;89,18;80,01;113,56;61,70;154,83;162,53
2025-04-17 12:27:59.579967;113,74;112,08;136,79;138,16;172,65;172,90;89,38;80,14;113,97;61,48;156,32;162,89
2025-04-17 12:27:59.623399;113,88;112,51;136,32;137,26;172,45;173,80;89,65;81,82;109,69;65,79;157,67;164,19
2025-04-17 12:27:59.666402;114,53;113,16;135,74;136,71;171,30;174,03;92,00;83,02;112,67;63,05;158,03;164,27
2025-04-17 12:27:59.711917;115,23;113,78;134,97;136,22;169,90;173,99;94,10;85,00;113,00;62,76;158,26;164,54
2025-04-17 12:27:59.757913;115,12;114,09;134,93;135,82;169,25;173,99;95,16;85,23;114,87;61,04;158,60;164,76
2025-04-17 12:27:59.800426;115,04;114,14;134,88;135,51;169,54;174,07;94,75;84,66;114,45;60,93;159,19;164,66
2025-04-17 12:27:59.845426;113,76;113,16;135,72;136,25;170,60;174,06;92,96;82,40;115,59;59,75;158,72;164,69
2025-04-17 12:27:59.891945;113,60;112,90;135,49;136,12;170,40;174,15;92,92;82,48;115,34;60,04;158,61;164,45
2025-04-17 12:27:59.934947;114,07;113,30;135,04;135,53;169,72;174,22;93,93;83,20;116,10;59,54;158,00;164,18
2025-04-17 12:27:59.977950;114,30;113,36;134,88;135,59;169,90;174,22;93,83;83,33;115,29;60,39;157,06;163,86
2025-04-17 12:28:00.023463;113,40;112,49;135,69;136,18;171,61;173,77;91,19;80,71;114,99;60,61;156,84;162,92
2025-04-17 12:28:00.064463;113,37;112,52;135,77;136,29;171,61;173,86;91,19;81,38;114,43;61,18;156,34;163,41
2025-04-17 12:28:00.115020;113,56;112,55;135,33;136,16;170,91;174,02;91,95;81,67;116,34;59,35;156,51;163,60
2025-04-17 12:28:00.160022;114,27;113,57;134,74;135,46;169,39;174,26;94,18;83,70;117,03;58,58;156,55;163,82
2025-04-17 12:28:00.200566;113,45;112,97;135,45;136,05;170,33;174,03;92,71;81,72;118,01;57,45;155,53;163,34
2025-04-17 12:28:00.242562;113,46;113,00;135,41;136,04;170,33;174,11;92,69;82,06;117,26;58,14;157,09;163,98
2025-04-17 12:28:00.285091;113,10;112,99;135,74;136,00;170,73;174,02;92,11;81,59;116,63;58,64;156,50;163,33
2025-04-17 12:28:00.330114;112,83;112,91;135,72;136,03;170,61;173,96;91,97;81,76;117,38;57,96;155,99;163,84
2025-04-17 12:28:00.373097;113,24;112,96;135,40;136,04;170,63;174,04;91,98;82,35;116,22;59,10;155,98;164,11
2025-04-17 12:28:00.419159;113,06;112,89;135,56;136,18;171,05;173,54;91,39;80,79;118,60;56,61;155,04;163,75
