timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 11:42:01.033427;100,28;117,26;172,09;172,19;172,68;145,54;37,17;46,37;109,13;117,12;67,51;67,44
2025-04-17 11:42:01.081403;100,34;117,19;171,97;172,48;172,59;145,42;37,42;47,03;109,39;117,61;67,28;67,77
2025-04-17 11:42:01.127956;100,40;117,18;171,90;172,61;172,54;145,33;37,64;47,36;109,63;117,84;67,07;67,99
2025-04-17 11:42:01.170956;100,60;117,19;171,89;172,55;172,52;145,33;37,74;47,49;109,69;117,94;66,99;66,61
2025-04-17 11:42:01.211968;100,34;117,07;171,88;172,79;172,52;145,55;37,79;47,50;109,91;117,93;66,82;66,08
2025-04-17 11:42:01.266506;100,53;117,09;172,04;172,53;172,50;145,81;37,85;46,71;110,00;117,15;66,71;66,89
2025-04-17 11:42:01.315499;100,52;116,77;172,09;172,18;172,52;145,69;37,80;46,82;109,95;117,28;66,76;67,25
2025-04-17 11:42:01.360019;100,12;116,83;172,21;172,38;172,48;145,77;37,86;47,10;110,00;117,58;66,76;66,83
2025-04-17 11:42:01.407036;100,32;116,97;172,05;172,15;172,48;145,82;37,26;47,53;109,30;118,07;67,18;66,72
2025-04-17 11:42:01.459579;100,42;117,03;171,97;172,06;172,47;145,87;36,91;47,77;108,88;118,36;67,48;66,52
2025-04-17 11:42:01.502154;100,35;117,11;171,81;172,09;172,35;145,82;37,80;47,65;109,82;118,18;66,89;66,76
2025-04-17 11:42:01.550698;100,46;117,23;171,72;172,12;172,32;145,79;37,89;47,41;109,91;117,90;66,84;66,91
2025-04-17 11:42:01.596876;100,51;117,21;171,67;172,11;172,31;145,78;37,31;47,38;109,24;117,84;67,20;67,94
2025-04-17 11:42:01.638006;100,41;117,19;171,66;172,13;172,35;145,77;37,12;46,93;109,03;117,35;67,32;68,20
2025-04-17 11:42:01.686484;99,62;116,80;171,88;172,45;172,16;146,15;37,16;46,96;109,13;117,33;67,26;68,33
2025-04-17 11:42:01.727286;99,24;116,68;171,90;172,49;172,05;146,38;37,12;46,99;109,13;117,32;67,27;68,38
2025-04-17 11:42:01.768346;99,24;116,42;171,83;172,41;172,09;146,36;36,85;46,95;108,83;117,26;67,42;67,03
2025-04-17 11:42:01.809354;99,16;116,08;171,89;172,37;172,13;146,35;36,79;46,90;108,78;117,21;67,46;67,30
